district,market,crop,date,arrival_qty_tonnes,modal_price_rs_per_quintal,source
Kottayam,Kottayam Market,rice,2022-03-15,89.4,2686,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-03-17,183.7,2616,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-03-17,114.5,2698,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-03-17,87.2,2742,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-03-17,169.1,2664,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-03-17,88.5,2732,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-03-19,204.8,2575,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-03-19,116.2,2701,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-03-19,106.1,2709,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-03-19,147.9,2663,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-03-19,101.0,2712,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-03-21,135.3,2624,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-03-21,115.9,2627,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-03-21,100.3,2703,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-03-21,135.3,2665,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-03-21,94.2,2696,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-03-23,198.1,2624,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-03-23,87.8,2712,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-03-23,112.9,2694,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-03-23,127.5,2696,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-03-23,87.3,2695,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-03-25,199.3,2621,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-03-25,100.0,2681,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-03-25,78.2,2668,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-03-25,176.3,2625,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-03-25,88.1,2733,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-03-29,130.0,2650,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-03-29,117.7,2693,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-03-29,102.6,2717,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-03-29,201.0,2630,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-03-29,75.2,2702,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-03-31,175.0,2615,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-03-31,114.2,2686,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-03-31,102.8,2701,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-03-31,195.7,2632,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-03-31,116.6,2699,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-02,115.8,2751,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-02,63.6,2765,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-02,73.6,2711,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-02,143.6,2713,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-02,74.6,2691,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-04,125.5,2650,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-04,70.4,2742,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-04,56.1,2728,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-04,129.1,2612,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-04,85.8,2746,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-06,120.4,2695,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-06,74.7,2716,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-06,65.2,2722,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-06,118.3,2676,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-06,59.4,2680,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-08,126.6,2652,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-08,70.6,2705,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-08,52.7,2764,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-08,124.3,2662,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-08,70.4,2732,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-12,113.8,2681,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-12,55.5,2713,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-12,64.6,2734,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-12,120.4,2679,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-12,77.1,2743,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-14,149.6,2645,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-14,66.3,2709,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-14,67.3,2746,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-14,132.8,2665,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-14,73.8,2742,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-16,147.3,2643,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-16,81.2,2717,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-16,76.5,2702,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-16,96.9,2679,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-16,65.4,2671,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-18,97.3,2737,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-18,55.0,2723,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-18,55.3,2748,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-18,130.1,2667,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-18,76.3,2747,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-20,90.6,2662,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-20,74.8,2724,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-20,83.1,2730,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-20,133.4,2670,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-20,57.5,2715,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-22,90.7,2662,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-22,69.5,2707,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-22,72.7,2671,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-22,133.8,2687,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-22,75.3,2730,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-26,115.8,2705,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-26,76.1,2694,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-26,80.1,2687,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-26,116.8,2696,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-26,82.5,2724,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-28,145.0,2613,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-28,72.9,2703,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-28,65.5,2766,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-28,131.3,2690,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-28,65.6,2720,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-04-30,98.6,2668,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-04-30,83.7,2687,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-04-30,53.4,2726,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-04-30,128.7,2637,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-04-30,55.0,2766,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-02,22.9,2790,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-02,14.7,2740,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-02,13.1,2818,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-02,19.7,2754,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-02,13.9,2770,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-04,29.6,2745,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-04,13.2,2743,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-04,10.7,2764,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-04,27.1,2714,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-04,16.8,2759,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-06,19.4,2763,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-06,16.7,2774,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-06,14.7,2731,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-06,22.1,2726,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-06,14.3,2774,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-10,24.5,2732,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-10,15.8,2763,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-10,12.6,2802,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-10,21.1,2733,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-10,17.3,2746,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-12,24.7,2785,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-12,11.5,2727,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-12,13.6,2765,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-12,22.8,2821,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-12,17.5,2774,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-14,24.8,2783,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-14,14.8,2758,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-14,10.8,2741,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-14,23.7,2724,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-14,17.2,2773,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-16,28.9,2764,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-16,16.6,2812,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-16,11.4,2763,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-16,27.5,2766,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-16,12.4,2768,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-18,29.8,2727,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-18,13.9,2777,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-18,13.1,2797,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-18,21.4,2780,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-18,13.2,2753,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-20,24.1,2829,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-20,16.6,2761,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-20,17.4,2797,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-20,27.2,2750,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-20,14.5,2799,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-24,28.7,2752,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-24,10.9,2769,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-24,14.1,2795,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-24,25.5,2809,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-24,15.6,2763,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-26,26.3,2749,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-26,13.0,2752,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-26,16.1,2746,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-26,29.5,2740,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-26,10.6,2760,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-28,18.2,2788,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-28,15.7,2782,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-28,11.5,2790,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-28,27.0,2776,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-28,15.9,2798,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-05-30,28.2,2739,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-05-30,13.9,2775,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-05-30,11.0,2732,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-05-30,18.8,2725,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-05-30,12.9,2774,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-01,29.4,2754,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-01,11.0,2773,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-01,12.6,2787,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-01,18.9,2802,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-01,15.4,2769,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-03,18.6,2762,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-03,12.6,2754,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-03,12.1,2794,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-03,29.2,2741,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-03,13.3,2764,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-07,23.7,2778,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-07,12.1,2774,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-07,14.7,2770,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-07,22.3,2742,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-07,16.7,2776,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-09,24.0,2816,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-09,14.9,2737,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-09,11.0,2745,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-09,26.6,2779,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-09,16.3,2774,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-11,24.2,2796,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-11,11.5,2754,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-11,14.0,2792,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-11,21.4,2772,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-11,10.9,2749,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-13,27.0,2743,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-13,12.4,2772,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-13,15.4,2747,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-13,19.2,2794,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-13,13.0,2789,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-15,21.8,2751,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-15,16.0,2764,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-15,16.9,2791,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-15,22.5,2761,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-15,13.2,2820,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-17,25.6,2773,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-17,15.2,2749,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-17,17.3,2741,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-17,19.3,2792,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-17,16.0,2757,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-21,22.3,2767,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-21,17.2,2697,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-21,13.7,2771,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-21,20.5,2729,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-21,10.9,2737,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-23,27.2,2790,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-23,16.5,2760,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-23,12.0,2763,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-23,28.6,2810,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-23,12.0,2796,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-25,21.5,2804,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-25,11.5,2804,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-25,12.7,2791,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-25,25.7,2799,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-25,11.9,2753,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-27,28.7,2736,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-27,10.9,2737,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-27,11.3,2729,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-27,28.0,2761,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-27,10.6,2735,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-06-29,18.2,2738,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-06-29,11.4,2767,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-06-29,13.3,2705,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-06-29,24.4,2759,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-06-29,13.7,2771,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-01,29.6,2807,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-01,12.7,2777,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-01,15.9,2772,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-01,29.7,2795,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-01,11.4,2766,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-05,21.2,2769,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-05,10.6,2798,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-05,14.1,2751,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-05,22.2,2788,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-05,17.3,2734,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-07,28.2,2775,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-07,13.7,2787,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-07,13.3,2761,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-07,20.7,2760,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-07,12.2,2813,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-09,23.7,2759,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-09,10.9,2786,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-09,11.0,2774,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-09,22.4,2746,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-09,11.5,2757,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-11,25.5,2770,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-11,11.5,2808,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-11,16.2,2736,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-11,26.1,2799,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-11,12.3,2788,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-13,21.5,2758,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-13,13.8,2779,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-13,10.9,2788,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-13,19.8,2738,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-13,17.2,2763,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-15,24.4,2761,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-15,15.3,2728,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-15,11.0,2794,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-15,23.5,2747,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-15,14.3,2756,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-19,20.0,2763,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-19,13.6,2782,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-19,12.2,2781,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-19,29.5,2758,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-19,12.3,2780,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-21,23.2,2744,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-21,14.9,2773,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-21,17.4,2781,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-21,28.9,2743,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-21,17.1,2768,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-23,29.7,2771,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-23,15.8,2766,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-23,15.5,2738,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-23,21.0,2799,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-23,11.6,2802,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-25,24.8,2761,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-25,10.6,2812,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-25,10.6,2788,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-25,20.7,2759,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-25,14.9,2752,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-27,28.2,2731,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-27,15.6,2765,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-27,10.7,2751,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-27,23.8,2742,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-27,12.5,2780,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-07-29,22.8,2729,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-07-29,15.8,2728,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-07-29,16.9,2770,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-07-29,22.3,2778,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-07-29,16.0,2779,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-08-02,22.3,2724,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-08-02,15.1,2751,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-08-02,16.9,2753,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-08-02,19.2,2728,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-08-02,10.8,2774,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-08-04,18.4,2772,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-08-04,12.5,2767,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-08-04,17.2,2729,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2022-08-04,25.0,2810,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2022-08-04,14.1,2750,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2022-08-06,22.2,2787,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2022-08-06,16.8,2803,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2022-08-06,13.8,2760,Agmarknet via CEDA
