district,date,rainfall_mm,forecast_flag,source
Kottayam,2023-10-08,0.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-09,38.9,historical,IMD Historical & Gridded Data
Kottayam,2023-10-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-10,0.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-11,39.8,historical,IMD Historical & Gridded Data
Kottayam,2023-10-11,0.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-12,24.1,historical,IMD Historical & Gridded Data
Kottayam,2023-10-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-14,40.9,historical,IMD Historical & Gridded Data
Kottayam,2023-10-14,38.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-15,5.8,historical,IMD Historical & Gridded Data
Kottayam,2023-10-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-16,2.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-18,9.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-19,0.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-20,15.9,historical,IMD Historical & Gridded Data
Kottayam,2023-10-20,41.800000000000004,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-21,3.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-22,4.7,historical,IMD Historical & Gridded Data
Kottayam,2023-10-22,0.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-24,1.2,historical,IMD Historical & Gridded Data
Kottayam,2023-10-24,27.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-25,0.4,historical,IMD Historical & Gridded Data
Kottayam,2023-10-25,4.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-26,3.1,historical,IMD Historical & Gridded Data
Kottayam,2023-10-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-27,34.5,historical,IMD Historical & Gridded Data
Kottayam,2023-10-27,1.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-28,14.3,historical,IMD Historical & Gridded Data
Kottayam,2023-10-28,3.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-29,4.1,historical,IMD Historical & Gridded Data
Kottayam,2023-10-29,10.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-30,1.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-31,15.5,historical,IMD Historical & Gridded Data
Kottayam,2023-10-31,59.099999999999994,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-01,23.2,historical,IMD Historical & Gridded Data
Kottayam,2023-11-01,5.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-02,0.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-04,1.8,historical,IMD Historical & Gridded Data
Kottayam,2023-11-04,30.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-05,5.1,historical,IMD Historical & Gridded Data
Kottayam,2023-11-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-06,12.9,historical,IMD Historical & Gridded Data
Kottayam,2023-11-06,11.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-07,7.3,historical,IMD Historical & Gridded Data
Kottayam,2023-11-07,18.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-08,2.9,historical,IMD Historical & Gridded Data
Kottayam,2023-11-08,66.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-09,60.3,historical,IMD Historical & Gridded Data
Kottayam,2023-11-09,32.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-10,24.3,historical,IMD Historical & Gridded Data
Kottayam,2023-11-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-11,61.6,historical,IMD Historical & Gridded Data
Kottayam,2023-11-11,6.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-12,8.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-12,4.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-13,37.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-15,4.9,historical,IMD Historical & Gridded Data
Kottayam,2023-11-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-16,9.5,historical,IMD Historical & Gridded Data
Kottayam,2023-11-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-17,20.7,historical,IMD Historical & Gridded Data
Kottayam,2023-11-17,8.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-18,3.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-19,15.6,historical,IMD Historical & Gridded Data
Kottayam,2023-11-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-20,8.3,historical,IMD Historical & Gridded Data
Kottayam,2023-11-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-21,4.4,historical,IMD Historical & Gridded Data
Kottayam,2023-11-21,47.800000000000004,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-22,7.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-23,11.4,historical,IMD Historical & Gridded Data
Kottayam,2023-11-23,4.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-24,3.2,historical,IMD Historical & Gridded Data
Kottayam,2023-11-24,4.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-26,12.2,historical,IMD Historical & Gridded Data
Kottayam,2023-11-26,19.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-27,30.9,historical,IMD Historical & Gridded Data
Kottayam,2023-11-27,13.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-28,4.1,historical,IMD Historical & Gridded Data
Kottayam,2023-11-28,18.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-29,13.5,historical,IMD Historical & Gridded Data
Kottayam,2023-11-29,27.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-11-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-11-30,5.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-01,1.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-09,2.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-14,2.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-15,1.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-21,9.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-25,2.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-27,0.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-28,4.1,historical,IMD Historical & Gridded Data
Kottayam,2023-12-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-12-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-12-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-02,0.5,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-03,0.1,historical,IMD Historical & Gridded Data
Kottayam,2024-01-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-06,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-14,1.7,historical,IMD Historical & Gridded Data
Kottayam,2024-01-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-01-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-01-31,5.1,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-02,4.1,historical,IMD Historical & Gridded Data
Kottayam,2024-02-02,2.3,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-04,0.5,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-05,1.5,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-13,6.3,historical,IMD Historical & Gridded Data
Kottayam,2024-02-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-21,0.6,historical,IMD Historical & Gridded Data
Kottayam,2024-02-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-24,2.8,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-25,3.6,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-02-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-02-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-01,13.1,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-07,11.4,historical,IMD Historical & Gridded Data
Kottayam,2024-03-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-10,2.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-10,11.9,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-12,1.5,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-13,18.5,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-14,9.5,historical,IMD Historical & Gridded Data
Kottayam,2024-03-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-17,15.2,historical,IMD Historical & Gridded Data
Kottayam,2024-03-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-18,45.6,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-19,1.4,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-21,22.8,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-23,10.3,historical,IMD Historical & Gridded Data
Kottayam,2024-03-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-27,3.1,historical,IMD Historical & Gridded Data
Kottayam,2024-03-27,23.6,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-30,29.3,historical,IMD Historical & Gridded Data
Alappuzha,2024-03-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-03-31,16.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-07,0.7,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-09,19.7,historical,IMD Historical & Gridded Data
Kottayam,2024-04-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-11,13.2,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-12,3.5,historical,IMD Historical & Gridded Data
Kottayam,2024-04-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-13,9.4,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-14,2.9,historical,IMD Historical & Gridded Data
Kottayam,2024-04-14,4.4,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-16,8.9,historical,IMD Historical & Gridded Data
Kottayam,2024-04-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-17,0.6,historical,IMD Historical & Gridded Data
Kottayam,2024-04-17,46.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-20,15.3,historical,IMD Historical & Gridded Data
Kottayam,2024-04-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-22,28.1,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-23,0.5,historical,IMD Historical & Gridded Data
Kottayam,2024-04-23,2.1,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-25,9.8,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-27,8.3,historical,IMD Historical & Gridded Data
